"No.","Time","Delta","Source","Source MAC","SRC Port","Destination","Dst MAC","DST Port","Protocol","Length","Info"
"618","2022-11-15 16:18:06.956765","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","259","Standard query response 0x0000 PTR, cache flush Ninas-iphone-7.local PTR, cache flush Ninas-iphone-7.local NSEC, cache flush F.1.0.5.A.3.4.9.1.9.C.A.B.4.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 112.1.31.10.in-addr.arpa OPT"
"619","2022-11-15 16:18:06.956765","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","279","Standard query response 0x0000 PTR, cache flush Ninas-iphone-7.local PTR, cache flush Ninas-iphone-7.local NSEC, cache flush F.1.0.5.A.3.4.9.1.9.C.A.B.4.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 112.1.31.10.in-addr.arpa OPT"
"620","2022-11-15 16:18:06.956765","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.176? Tell 12.227.228.129"
"621","2022-11-15 16:18:06.956765","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.140? Tell 12.227.228.129"
"622","2022-11-15 16:18:07.058759","0.101994","10.31.1.180","70:cf:49:cd:c4:ea","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","69","Standard query 0x0000 A nih.local, ""QM"" question"
"623","2022-11-15 16:18:07.058759","0.000000","fe80::e975:a5bb:fdb2:60e8","70:cf:49:cd:c4:ea","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","89","Standard query 0x0000 A nih.local, ""QM"" question"
"624","2022-11-15 16:18:07.058759","0.000000","10.31.1.180","70:cf:49:cd:c4:ea","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","69","Standard query 0x0000 AAAA nih.local, ""QM"" question"
"625","2022-11-15 16:18:07.058759","0.000000","fe80::e975:a5bb:fdb2:60e8","70:cf:49:cd:c4:ea","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","89","Standard query 0x0000 AAAA nih.local, ""QM"" question"
"626","2022-11-15 16:18:07.058759","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.190? Tell 12.227.228.129"
"627","2022-11-15 16:18:07.058759","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.194? Tell 12.227.228.129"
"628","2022-11-15 16:18:07.058759","0.000000","IntelCor_cd:c4:ea","70:cf:49:cd:c4:ea","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","56","Who has 10.31.0.1? Tell 10.31.1.180"
"629","2022-11-15 16:18:07.058759","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.183? Tell 12.227.228.129"
"630","2022-11-15 16:18:07.160863","0.102104","10.31.0.13","da:2c:ef:ad:14:cd","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","359","Standard query response 0x0000 TXT, cache flush PTR iPhone (114)._rdlink._tcp.local TXT SRV, cache flush 0 0 49157 iPhone-114.local AAAA, cache flush fe80::18f3:b39d:aba9:67bf A, cache flush 10.31.0.13 NSEC, cache flush iPhone (114)._rdlink._tcp.local NSEC, cache flush iPhone-114.local OPT"
"631","2022-11-15 16:18:07.160863","0.000000","fe80::18f3:b39d:aba9:67bf","da:2c:ef:ad:14:cd","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","379","Standard query response 0x0000 TXT, cache flush PTR iPhone (114)._rdlink._tcp.local TXT SRV, cache flush 0 0 49157 iPhone-114.local AAAA, cache flush fe80::18f3:b39d:aba9:67bf A, cache flush 10.31.0.13 NSEC, cache flush iPhone (114)._rdlink._tcp.local NSEC, cache flush iPhone-114.local OPT"
"632","2022-11-15 16:18:07.160863","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.185? Tell 12.227.228.129"
"633","2022-11-15 16:18:07.160863","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.181? Tell 12.227.228.129"
"634","2022-11-15 16:18:07.160863","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.167? Tell 12.227.228.129"
"635","2022-11-15 16:18:07.160863","0.000000","10.31.1.181","00:71:47:9c:2c:1f","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","87","Standard query response 0x0000 A, cache flush 10.31.1.181"
"636","2022-11-15 16:18:07.263429","0.102566","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.169? Tell 12.227.228.129"
"637","2022-11-15 16:18:07.263429","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","152","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT"
"638","2022-11-15 16:18:07.263429","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","172","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT"
"639","2022-11-15 16:18:07.263429","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.177? Tell 12.227.228.129"
"640","2022-11-15 16:18:07.263429","0.000000","IntelCor_cd:c4:ea","70:cf:49:cd:c4:ea","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","56","Who has 10.31.1.180? (ARP Probe)"
"641","2022-11-15 16:18:07.263429","0.000000","Zhejiang_17:e3:da","4c:11:bf:17:e3:da","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 192.168.1.1? Tell 192.168.1.108"
"642","2022-11-15 16:18:07.263429","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.173? Tell 12.227.228.129"
"643","2022-11-15 16:18:07.263429","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.202? Tell 12.227.228.129"
"644","2022-11-15 16:18:07.311236","0.047807","20.49.110.129","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57282","TCP","60","443  >  57282 [RST, ACK] Seq=34 Ack=1 Win=0 Len=0"
"645","2022-11-15 16:18:07.371572","0.060336","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.156? Tell 12.227.228.129"
"646","2022-11-15 16:18:07.371572","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.231? Tell 12.227.228.129"
"647","2022-11-15 16:18:07.371572","0.000000","ArubaaHe_2f:7e:4c","20:4c:03:2f:7e:4c","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 10.31.0.217? Tell 10.31.0.1"
"648","2022-11-15 16:18:07.468135","0.096563","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.142? Tell 12.227.228.129"
"649","2022-11-15 16:18:07.468135","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.224? Tell 12.227.228.129"
"650","2022-11-15 16:18:07.468135","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","210","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QU"" question ANY Ninas-iphone-7.local, ""QU"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"651","2022-11-15 16:18:07.468135","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","230","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QU"" question ANY Ninas-iphone-7.local, ""QU"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"652","2022-11-15 16:18:07.570220","0.102085","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.213? Tell 12.227.228.129"
"653","2022-11-15 16:18:07.570220","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.241? Tell 12.227.228.129"
"654","2022-11-15 16:18:07.570220","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.252? Tell 12.227.228.129"
"655","2022-11-15 16:18:07.570220","0.000000","10.31.0.81","7a:81:72:cf:a5:bf","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","254","Standard query response 0x0000 PTR, cache flush iPhone-105.local PTR, cache flush iPhone-105.local NSEC, cache flush 7.D.2.B.4.0.D.6.0.3.4.5.3.7.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.0.31.10.in-addr.arpa OPT"
"656","2022-11-15 16:18:07.570220","0.000000","fe80::73:5430:6d04:b2d7","7a:81:72:cf:a5:bf","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","274","Standard query response 0x0000 PTR, cache flush iPhone-105.local PTR, cache flush iPhone-105.local NSEC, cache flush 7.D.2.B.4.0.D.6.0.3.4.5.3.7.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.0.31.10.in-addr.arpa OPT"
"657","2022-11-15 16:18:07.672076","0.101856","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.180? Tell 12.227.228.129"
"658","2022-11-15 16:18:07.774895","0.102819","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","210","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QM"" question ANY Ninas-iphone-7.local, ""QM"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"659","2022-11-15 16:18:07.774895","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","230","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QM"" question ANY Ninas-iphone-7.local, ""QM"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"660","2022-11-15 16:18:07.774895","0.000000","10.31.1.8","3c:9c:0f:62:a0:e3","55961","239.255.255.250","01:00:5e:7f:ff:fa","1900","SSDP","217","M-SEARCH * HTTP/1.1 "
"661","2022-11-15 16:18:07.851292","0.076397","52.96.179.226","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57335","TCP","97","[TCP Retransmission] 443  >  57335 [PSH, ACK] Seq=1 Ack=1 Win=16385 Len=43"
"662","2022-11-15 16:18:07.856420","0.005128","40.97.188.242","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57339","TCP","97","[TCP Retransmission] 443  >  57339 [PSH, ACK] Seq=1 Ack=1 Win=16385 Len=43"
"663","2022-11-15 16:18:07.878761","0.022341","10.31.1.180","70:cf:49:cd:c4:ea","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","90","Standard query 0x0000 PTR 180.1.31.10.IN-ADDR.ARPA.local, ""QM"" question"
"664","2022-11-15 16:18:07.878761","0.000000","fe80::e975:a5bb:fdb2:60e8","70:cf:49:cd:c4:ea","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","110","Standard query 0x0000 PTR 180.1.31.10.IN-ADDR.ARPA.local, ""QM"" question"
"665","2022-11-15 16:18:07.878761","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.200? Tell 12.227.228.129"
"666","2022-11-15 16:18:07.878761","0.000000","10.31.1.162","2a:1c:cc:84:83:52","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","406","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Kim's iPhone (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49152 Kims-iPhone-2.local AAAA, cache flush fe80::409:fe05:b900:c3c6 A, cache flush 10.31.1.162 NSEC, cache flush Kim's iPhone (2)._rdlink._tcp.local NSEC, cache flush Kims-iPhone-2.local OPT"
"667","2022-11-15 16:18:07.878761","0.000000","fe80::409:fe05:b900:c3c6","2a:1c:cc:84:83:52","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","426","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Kim's iPhone (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49152 Kims-iPhone-2.local AAAA, cache flush fe80::409:fe05:b900:c3c6 A, cache flush 10.31.1.162 NSEC, cache flush Kim's iPhone (2)._rdlink._tcp.local NSEC, cache flush Kims-iPhone-2.local OPT"
"668","2022-11-15 16:18:07.982070","0.103309","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","210","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QM"" question ANY Ninas-iphone-7.local, ""QM"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"669","2022-11-15 16:18:07.982070","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","230","Standard query 0x0000 ANY Ninaâ\200\231s iphone 7._rdlink._tcp.local, ""QM"" question ANY Ninas-iphone-7.local, ""QM"" question SRV 0 0 49153 Ninas-iphone-7.local AAAA fe80::c4b:ac91:943a:501f A 10.31.1.112 OPT"
"670","2022-11-15 16:18:07.982070","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","259","Standard query response 0x0000 PTR, cache flush Ninas-iphone-7.local PTR, cache flush Ninas-iphone-7.local NSEC, cache flush F.1.0.5.A.3.4.9.1.9.C.A.B.4.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 112.1.31.10.in-addr.arpa OPT"
"671","2022-11-15 16:18:07.982070","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","279","Standard query response 0x0000 PTR, cache flush Ninas-iphone-7.local PTR, cache flush Ninas-iphone-7.local NSEC, cache flush F.1.0.5.A.3.4.9.1.9.C.A.B.4.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 112.1.31.10.in-addr.arpa OPT"
"672","2022-11-15 16:18:08.029659","0.047589","40.97.188.242","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57337","TCP","97","[TCP Retransmission] 443  >  57337 [PSH, ACK] Seq=1 Ack=1 Win=16384 Len=43"
"673","2022-11-15 16:18:08.069198","0.039539","52.96.179.226","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57334","TCP","97","[TCP Retransmission] 443  >  57334 [PSH, ACK] Seq=1 Ack=1 Win=16385 Len=43"
"674","2022-11-15 16:18:08.083983","0.014785","10.31.1.180","70:cf:49:cd:c4:ea","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","69","Standard query 0x0000 A nih.local, ""QM"" question"
"675","2022-11-15 16:18:08.083983","0.000000","fe80::e975:a5bb:fdb2:60e8","70:cf:49:cd:c4:ea","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","89","Standard query 0x0000 A nih.local, ""QM"" question"
"676","2022-11-15 16:18:08.083983","0.000000","10.31.1.180","70:cf:49:cd:c4:ea","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","69","Standard query 0x0000 AAAA nih.local, ""QM"" question"
"677","2022-11-15 16:18:08.083983","0.000000","fe80::e975:a5bb:fdb2:60e8","70:cf:49:cd:c4:ea","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","89","Standard query 0x0000 AAAA nih.local, ""QM"" question"
"678","2022-11-15 16:18:08.083983","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.254? Tell 12.227.228.129"
"679","2022-11-15 16:18:08.083983","0.000000","10.31.1.27","70:1a:04:c0:00:9a","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","74","Standard query 0x0000 ANY kevin-PC.local, ""QM"" question"
"680","2022-11-15 16:18:08.083983","0.000000","10.31.1.27","70:1a:04:c0:00:9a","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","112","Standard query response 0x0000 AAAA fe80::1903:2a98:7025:ee64 A 10.31.1.27"
"681","2022-11-15 16:18:08.083983","0.000000","fe80::1903:2a98:7025:ee64","70:1a:04:c0:00:9a","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","94","Standard query 0x0000 ANY kevin-PC.local, ""QM"" question"
"682","2022-11-15 16:18:08.083983","0.000000","fe80::1903:2a98:7025:ee64","70:1a:04:c0:00:9a","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","132","Standard query response 0x0000 AAAA fe80::1903:2a98:7025:ee64 A 10.31.1.27"
"683","2022-11-15 16:18:08.083983","0.000000","fe80::1903:2a98:7025:ee64","70:1a:04:c0:00:9a","53031","ff02::1:3","33:33:00:01:00:03","5355","LLMNR","88","Standard query 0xc4dc ANY kevin-PC"
"684","2022-11-15 16:18:08.083983","0.000000","10.31.1.27","70:1a:04:c0:00:9a","53031","224.0.0.252","01:00:5e:00:00:fc","5355","LLMNR","68","Standard query 0xc4dc ANY kevin-PC"
"685","2022-11-15 16:18:08.083983","0.000000","10.31.0.133","6a:bd:36:67:34:e2","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","220","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR John's MacBook Pro 16"" 2021._companion-link._tcp.local PTR MacBook Air._companion-link._tcp.local OPT"
"686","2022-11-15 16:18:08.083983","0.000000","fe80::c7:ab35:3b41:bf16","6a:bd:36:67:34:e2","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","240","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR John's MacBook Pro 16"" 2021._companion-link._tcp.local PTR MacBook Air._companion-link._tcp.local OPT"
"687","2022-11-15 16:18:08.184544","0.100561","10.31.1.181","00:71:47:9c:2c:1f","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","87","Standard query response 0x0000 A, cache flush 10.31.1.181"
"688","2022-11-15 16:18:08.184544","0.000000","10.31.0.13","da:2c:ef:ad:14:cd","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","396","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (114)._rdlink._tcp.local TXT SRV, cache flush 0 0 49157 iPhone-114.local AAAA, cache flush fe80::18f3:b39d:aba9:67bf A, cache flush 10.31.0.13 NSEC, cache flush iPhone (114)._rdlink._tcp.local NSEC, cache flush iPhone-114.local OPT"
"689","2022-11-15 16:18:08.184544","0.000000","fe80::18f3:b39d:aba9:67bf","da:2c:ef:ad:14:cd","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","416","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (114)._rdlink._tcp.local TXT SRV, cache flush 0 0 49157 iPhone-114.local AAAA, cache flush fe80::18f3:b39d:aba9:67bf A, cache flush 10.31.0.13 NSEC, cache flush iPhone (114)._rdlink._tcp.local NSEC, cache flush iPhone-114.local OPT"
"690","2022-11-15 16:18:08.287802","0.103258","IntelCor_cd:c4:ea","70:cf:49:cd:c4:ea","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","56","Who has 10.31.1.180? (ARP Probe)"
"691","2022-11-15 16:18:08.287802","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","152","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"692","2022-11-15 16:18:08.287802","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","172","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"693","2022-11-15 16:18:08.287802","0.000000","Zhejiang_17:e3:da","4c:11:bf:17:e3:da","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 192.168.1.1? Tell 192.168.1.108"
"694","2022-11-15 16:18:08.287802","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","410","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Ninaâ\200\231s iphone 7._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 Ninas-iphone-7.local AAAA, cache flush fe80::c4b:ac91:943a:501f A, cache flush 10.31.1.112 NSEC, cache flush Ninaâ\200\231s iphone 7._rdlink._tcp.local NSEC, cache flush Ninas-iphone-7.local OPT"
"695","2022-11-15 16:18:08.287802","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","430","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Ninaâ\200\231s iphone 7._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 Ninas-iphone-7.local AAAA, cache flush fe80::c4b:ac91:943a:501f A, cache flush 10.31.1.112 NSEC, cache flush Ninaâ\200\231s iphone 7._rdlink._tcp.local NSEC, cache flush Ninas-iphone-7.local OPT"
"696","2022-11-15 16:18:08.389506","0.101704","10.31.1.180","70:cf:49:cd:c4:ea","58339","239.255.255.250","01:00:5e:7f:ff:fa","1900","SSDP","217","M-SEARCH * HTTP/1.1 "
"697","2022-11-15 16:18:08.389506","0.000000","ArubaaHe_2f:7e:4c","20:4c:03:2f:7e:4c","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 10.31.0.217? Tell 10.31.0.1"
"698","2022-11-15 16:18:08.389506","0.000000","10.31.1.242","f4:d4:88:7e:ff:7a","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","486","Standard query response 0x0000 TXT PTR John's MacBook Pro 16"" 2021._companion-link._tcp.local TXT, cache flush SRV, cache flush 0 0 53324 Johns-MacBook-Pro-16-2021.local AAAA, cache flush fe80::c9d:da84:4ccd:7756 A, cache flush 10.31.1.242 NSEC, cache flush John's MacBook Pro 16"" 2021._companion-link._tcp.local NSEC, cache flush Johns-MacBook-Pro-16-2021.local"
"699","2022-11-15 16:18:08.389506","0.000000","fe80::c9d:da84:4ccd:7756","f4:d4:88:7e:ff:7a","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","506","Standard query response 0x0000 TXT PTR John's MacBook Pro 16"" 2021._companion-link._tcp.local TXT, cache flush SRV, cache flush 0 0 53324 Johns-MacBook-Pro-16-2021.local AAAA, cache flush fe80::c9d:da84:4ccd:7756 A, cache flush 10.31.1.242 NSEC, cache flush John's MacBook Pro 16"" 2021._companion-link._tcp.local NSEC, cache flush Johns-MacBook-Pro-16-2021.local"
"700","2022-11-15 16:18:08.401565","0.012059","40.97.188.242","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57331","TCP","97","[TCP Retransmission] 443  >  57331 [PSH, ACK] Seq=1 Ack=1 Win=16384 Len=43"
"701","2022-11-15 16:18:08.491922","0.090357","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.237? Tell 12.227.228.129"
"702","2022-11-15 16:18:08.491922","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.238? Tell 12.227.228.129"
"703","2022-11-15 16:18:08.696263","0.204341","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.143? Tell 12.227.228.129"
"704","2022-11-15 16:18:08.696263","0.000000","10.31.0.81","7a:81:72:cf:a5:bf","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"705","2022-11-15 16:18:08.696263","0.000000","fe80::73:5430:6d04:b2d7","7a:81:72:cf:a5:bf","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"706","2022-11-15 16:18:08.798957","0.102694","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.154? Tell 12.227.228.129"
"707","2022-11-15 16:18:08.888538","0.089581","52.159.127.243","20:4c:03:2f:7e:4c","443","10.31.1.3","18:1d:ea:68:71:08","57287","TCP","356","[TCP Retransmission] 443  >  57287 [PSH, ACK] Seq=1 Ack=1 Win=7344 Len=302"
"708","2022-11-15 16:18:08.900919","0.012381","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.229? Tell 12.227.228.129"
"709","2022-11-15 16:18:09.004374","0.103455","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.235? Tell 12.227.228.129"
